,text,label
1663,who is the composer of canon in d major,3
1664,what did nt rocky marciano do in his pro boxing career,0
1665,where are all european and american eels born,4
1666,who was the author of the novel far from the madding crowd,3
1667,what is the definition of graphic details,0
1668,what was america s recessedfilter cigarette,1
1669,what kind of dog is scooby doo,1
1670,what is the function of the appendix,0
1671,what department store heir is responsible for raising a threeton safe from the underwater wreckage of the andrea doria,3
1672,which sex is twice as likely to contract leprosy,1
1673,what was the first town to be chartered in vermont,4
1674,what state has the longest great lakes shoreline,4
1675,what us state ends with a g,4
1676,how many varieties of twins are there,5
1677,what is a cartesian diver,0
1678,what are the largest libraries in the us,4
1679,how many people live in the falklands,5
1680,who was camp david named for,3
1681,what document did president andrew johnson want a copy of placed under his head upon his burial,1
1682,who portrayed the man without a face in the movie of the same name,3
1683,what happened in dogtown in 1899 to make that year remembered,0
1684,what wheel did blaise pascal invent in a search for perpetual motion,1
1685,how much money was the minimum wage in 1991,5
1686,in what year was the first patent for the pulltab opener on cans obtained,5
1687,what country boasts the most dams,4
1688,what is the regular price,5
1689,what metropolis landmark was first introduced in the superman cartoons of the 1940 s,4
1690,where can one find mozambique,4
1691,how do you recognize anorexia,0
1692,what mary tyler moore show regular came into the world as tadeus wladyslaw konopka,1
1693,in what city is the us declaration of independence located,4
1694,what is the largest variety of cactus,0
1695,who won the first world series,3
1696,what did aaron hass write,1
1697,who is samuel pickering,3
1698,what was the business of the animated sky hawks,3
1699,who was credited with saying i never met a man i did nt like,3
1700,what overalls are named for dungri a suburb of bombay,1
1701,why do rooftops give off steam after a big rainstorm,0
1702,what nationality was jackson pollock,4
1703,how much of the earth s surface is permanently frozen,5
1704,what is the connection between new krypton and daxam,1
1705,when was queen victoria born,5
1706,how many people were executed for abraham lincoln s assassination,5
1707,what must a las vegas blackjack dealer do when he reaches 16,0
1708,what is worth seeing in reims,4
1709,what type of performer is ileana cotrubas,1
1710,when was yemen reunified,5
1711,what line of candy products included super skrunch and peanut butter oompas,1
1712,why did the anglican church split from the vatican,0
1713,what organization has a security council,3
1714,how would i find the price of different organs that have been donated,0
1715,what mexican leader was shot dead in 1923,3
1716,what does necrosis mean,2
1717,what is magnetar,0
1718,what feud ended with a marriage in kentucky on march 21 1891,1
1719,what color is the stripe along each side of a coho salmon,1
1720,what is the federal minimum wage,5
1721,mississippi is nicknamed what,1
1722,what are the unemployment statistics for the years 1965 and 1990,5
1723,where is santa lucia,4
1724,what female painter produced primitives of rural new england life,3
1725,what are names of two old men who appear in the serial tv muppets show,3
1726,what war saw battles at parrot s beak and black virgin,1
1727,what should you yell to hail a taxi in madrid,0
1728,what is the horsepower of the shuttle boosters,5
1729,what year did apartheid start,5
1730,who created big ben,3
1731,what city is found in the city of oz,4
1732,what ever happened to the once popular yale lock company,0
1733,name the marvel team loosely based on dc s justice league of america,3
1734,what did a 16thcentury aztec athlete get for putting a rubber ball through a ring,1
1735,what populous state covers 49 576 square miles,4
1736,what college football team did knute rockne build into a power,3
1737,in what state was there an 11 million gallon oil spill,4
1738,when did aldous huxley write brave new world,5
1739,what country did the ancient romans refer to as hibernia,4
1740,in what highrisk business venture did jimmy the greek bet and lose,3
1741,what do chefs call the master spice,1
1742,what is the abbreviation of general motors,2
1743,what is a devo hat,0
1744,how long was the longest hiccup attack,5
1745,what kind of weapons were used in medieval warfare,1
1746,how many people live in tokyo,5
1747,what fruittopped actress was known as the brazilian bombshell,3
1748,what are birds descendents of,1
1749,when the tutankhamun exhibit was on display in the us what moving company transported it,3
1750,which kevin costner movie involves the sioux indians,1
1751,who played the title role in my favorite martian,3
1752,how does a scientific calculator work,0
1753,what is a fear of fur,1
1754,who invented the game scrabble,3
1755,what part of their attire were pothooks to cowboys of the old west,1
1756,when did humans first begin to write history seriously,5
1757,why do we have to go to school,0
1758,what is toulmin logic,0
1759,a corgi is a kind of what,1
1760,what city in the us experienced the most growth recently,4
1761,what is a dangling participle,0
1762,what tokyo street glitters with famed department stores and nightclubs,4
1763,what was the average life expectancy during the stone age,5
1764,when mighty mouse was conceived what was his original name,3
1765,what is the origin of the peace symbol,0
1766,what group starred in the movie rock around the clock,3
1767,how many us presidents were assassinated during queen victoria s reign,5
1768,when was the first flush toilet invented,5
1769,what is nathan hamill s role in the new star wars prequel,3
1770,how many disks does each player have in a fourhanded game of crokinole,5
1771,how old is the sun,5
1772,what percentage of children between the ages of two and eleven watch the simpsons,5
1773,how can i find a list of fax and or email addresses for human resource departments in massachusetts,0
1774,how do i write to my congressman,0
1775,how many years ago did led zeppelin release its last album,5
1776,what is the term for a group of geese,1
1777,how many people was randy craft convicted of killing,5
1778,what was the name of the famous battle between texas and mexico,1
1779,what country are you in if you woo in the wu dialect,4
1780,what do you call a poker hand with five cards of the same suit,1
